qid1	qid2
238442	334462
238442	348276
238442	361687
238442	361688
238442	407394
238442	412447
238442	521282
238445	317152
238447	479571
238449	238450
238452	238453
238452	251851
238452	300418
238453	251851
238453	300418
238459	238460
238459	240124
238459	240125
238460	240124
238460	240125
238468	238469
238470	238471
238472	243482
238472	336758
238472	350469
238475	238476
238484	238485
238484	431923
238484	431924
238485	431923
238485	431924
238488	238489
238509	238510
238511	238512
238513	238514
238525	238526
238537	238538
238551	238552
238559	238560
238565	238566
238588	299629
238591	238592
238594	238595
238596	419195
238601	238602
238603	238604
238607	238608
238609	285632
238614	499411
238615	238616
238615	246271
238615	247212
238615	533394
238616	246271
238616	247212
238616	533394
238617	238618
238625	238626
238629	238630
238636	238637
238653	238654
238653	300961
238654	300961
238656	238657
238658	238659
238666	534163
238669	258925
238670	273540
238670	355548
238670	409340
238674	247921
238674	264646
238674	283782
238674	294875
238674	297469
238674	298298
238674	299553
238674	400360
238674	423765
238674	424652
238674	424653
238674	441054
238674	461066
238674	461067
238674	521387
238677	238678
238686	331343
238686	331344
238689	292125
238689	379743
238691	427079
238691	469871
238702	391493
238702	457566
238704	238705
238704	425707
238705	425707
238712	325760
238718	238719
238722	369775
238732	238733
238734	238735
238748	238749
238750	238751
238760	238761
238801	238802
238806	238807
238810	238811
238820	238821
238828	238829
238833	238834
238833	454383
238834	454383
238836	238837
238838	238839
238846	238847
238860	288584
238860	410291
238860	410292
238860	489229
238860	506365
238870	238871
238873	380769
238876	238877
238900	285936
238902	238903
238908	238909
238912	238913
238917	238918
238923	238924
238933	238934
238935	238936
238947	238948
238959	238960
238961	340729
238965	238966
238971	363942
238981	280030
238981	280031
238981	510531
238986	238987
238992	252687
238992	332935
238992	517659
238993	274590
238993	298824
239003	273465
239003	311347
239003	394571
239029	275850
239042	239043
239049	239050
239061	240876
239064	239065
239076	239077
239080	239081
239083	239084
239088	509053
239091	239092
239101	239102
239101	273940
239102	273940
239103	432631
239110	239111
239112	239113
239116	239117
239116	287524
239116	380523
239117	287524
239117	380523
239118	292403
239120	239121
239122	239123
239124	239125
239124	332499
239125	332499
239128	458131
239135	239136
239135	356763
239135	509619
239136	356763
239136	509619
239144	239145
239170	239171
239182	382334
239194	439330
239200	239201
239202	239203
239207	239208
239212	239213
239212	265039
239213	265039
239225	239226
239225	265682
239226	265682
239233	239234
239235	239236
239235	316762
239235	485700
239236	316762
239236	485700
239246	239247
239254	340044
239257	239258
239261	485513
239268	239269
239277	323904
239286	239287
239298	352596
239310	239311
239310	393854
239311	393854
239321	239322
239329	275724
239332	239333
239334	239335
239336	239337
239340	239341
239340	523566
239341	523566
239349	239350
239356	239357
239360	239361
239368	483726
239368	486589
239378	256805
239378	256806
239383	239384
239383	287115
239384	287115
239389	239390
239391	397617
239393	239394
239403	359546
239418	239419
239426	239427
239428	320467
239428	320468
239446	253976
239449	269120
239449	276532
239449	283324
239449	305724
239449	448824
239461	239462
239477	239478
239479	239480
239500	239501
239500	524620
239501	524620
239511	239512
239517	239518
239523	239524
239525	239526
239527	239528
239529	239530
239533	239534
239537	470424
239545	239546
239558	239559
239560	239561
239571	239572
239578	239579
239578	412780
239579	412780
239584	239585
239595	239596
239595	354559
239596	354559
239613	239614
239620	239621
239626	239627
239629	294029
239631	239632
239641	239642
239643	348366
239644	239645
239644	303449
239645	303449
239650	239651
239652	287343
239660	239661
239662	239663
239667	239668
239667	342145
239668	342145
239669	239670
239681	239682
239681	503308
239682	503308
239688	473869
239695	239696
239697	347881
239702	430912
239702	460746
239714	239715
239714	316098
239714	454832
239715	316098
239715	454832
239717	340262
239720	239721
239724	239725
239728	239729
239734	239735
239736	266991
239736	326456
239739	239740
239764	239765
239766	239767
239768	239769
239768	295024
239768	447351
239769	295024
239769	447351
239771	342985
239782	264334
239782	368369
239783	239784
239786	345427
239786	345428
239786	442585
239787	239788
239794	243221
239801	280118
239802	389919
239806	239807
239810	271566
239810	271567
239831	239832
239856	277838
239859	239860
239861	490365
239868	356165
239869	239870
239882	239883
239884	239885
239892	250385
239910	315984
239917	239918
239929	239930
239931	322893
239933	239934
239933	265678
239933	265679
239933	435791
239934	265678
239934	265679
239934	435791
239943	239944
239947	239948
239969	239970
239976	239977
239978	239979
239980	239981
239985	507623
239990	239991
239994	287657
239995	277656
239995	333474
239995	341697
239995	375784
240007	240008
240007	503999
240008	503999
240009	397418
240009	416953
240013	240014
240016	240017
240018	240019
240018	287304
240019	287304
240020	240021
240023	240024
240025	240026
240037	240038
240048	240049
240061	240062
240063	356791
240065	240066
240067	348232
240069	240070
240094	462633
240094	462634
240097	240098
240100	261190
240100	387748
240102	331914
240102	500845
240111	297597
240111	443105
240111	443106
240115	240116
240124	240125
240127	240128
240138	503444
240145	492349
240148	240149
240148	255514
240149	255514
240150	240901
240161	240162
240163	240601
240163	295282
240163	305582
240163	323799
240163	331120
240163	367829
240163	407860
240163	438139
240163	458478
240163	471022
240163	480900
240163	486893
240170	426465
240171	260215
240171	425975
240202	278912
240202	316418
240207	240208
240220	240221
240234	324492
240246	240247
240252	434605
240253	240254
240280	240281
240286	240287
240288	240289
240296	240297
240300	508303
240302	240303
240308	500797
240308	500798
240309	290040
240309	310832
240312	515814
240327	240328
240329	240330
240331	383142
240337	258469
240356	240357
240356	254509
240356	301276
240357	254509
240357	301276
240358	240359
240362	377311
240363	240364
240410	240411
240415	240416
240422	240423
240425	240426
240427	246316
240427	284063
240427	296936
240427	326725
240427	349370
240427	489226
240430	240431
240430	406505
240431	406505
240438	240439
240440	393563
240445	240446
240447	449956
240448	399641
240451	242977
240454	240455
240459	240460
240469	244491
240469	275782
240469	341311
240469	344315
240469	348455
240469	358637
240469	504042
240478	240479
240478	511270
240479	511270
240493	486360
240493	486694
240494	240495
240506	404262
240506	404263
240519	240520
240519	437384
240520	437384
240526	240527
240526	242661
240527	242661
240532	240533
240535	347166
240539	249429
240546	240547
240546	257062
240547	257062
240548	240549
240566	240567
240573	240574
240573	254526
240574	254526
240575	240576
240587	240588
240587	365399
240588	365399
240591	443457
240591	443458
240591	484853
240597	240598
240601	295282
240601	305582
240601	323799
240601	331120
240601	367829
240601	407860
240601	438139
240601	458478
240601	471022
240601	480900
240601	486893
240610	307910
240610	437656
240611	357766
240635	347978
240635	347979
240639	466910
240644	240645
240656	251368
240659	240660
240659	399813
240660	399813
240663	240664
240666	249117
240666	257082
240666	357256
240669	315948
240681	372490
240690	240691
240701	406565
240704	312017
240712	240713
240712	482506
240713	482506
240717	271067
240717	275373
240717	286664
240717	346381
240717	401905
240717	407557
240717	450254
240717	450255
240727	240728
240732	240733
240732	243507
240733	243507
240734	240735
240750	240751
240750	361818
240750	478446
240751	361818
240751	478446
240757	306733
240757	306734
240767	347145
240776	240777
240790	240791
240808	246945
240808	345078
240808	489065
240809	320539
240809	371334
240809	520998
240809	533912
240833	240834
240835	240836
240841	466147
240855	240856
240855	325591
240856	325591
240861	392551
240861	392552
240872	240873
240872	335876
240873	335876
240877	240878
240879	240880
240911	255283
240911	291777
240911	301371
240918	460164
240924	240925
240924	366620
240924	448617
240924	518705
240925	366620
240925	448617
240925	518705
240945	240946
240954	265604
240956	269982
240956	351312
240956	393189
240956	470754
240956	520079
240961	347736
240967	240968
240974	240975
240979	240980
240987	240988
240989	240990
241000	241001
241002	305029
241002	439761
241004	241005
241017	241018
241021	241022
241030	241031
241032	241033
241046	375284
241054	241055
241057	241058
241059	520627
241060	241061
241075	241076
241081	241082
241081	316046
241082	316046
241097	241098
241105	241106
241115	310490
241115	310491
241115	423558
241115	423559
241115	485550
241117	363467
241125	241126
241136	241137
241138	241139
241140	301546
241141	306163
241141	469299
241145	241146
241153	241154
241159	261091
241170	484914
241172	284321
241172	330287
241173	248108
241176	241177
241178	487069
241189	523179
241191	442726
241202	241203
241209	352981
241209	352982
241209	370299
241223	255840
241223	267914
241223	367966
241225	241226
241228	241229
241243	241244
241243	249709
241243	271670
241243	402513
241243	403875
241243	470083
241244	249709
241244	271670
241244	402513
241244	403875
241244	470083
241246	288221
241247	254903
241247	262213
241247	262214
241247	335093
241259	381322
241264	241265
241268	241269
241276	241277
241276	277211
241277	277211
241278	241279
241290	241291
241296	241297
241304	241305
241307	273117
241307	281474
241311	241312
241320	241321
241327	241328
241329	241330
241335	241336
241345	241346
241349	241350
241356	254281
241356	254282
241356	259519
241356	277944
241356	285352
241356	292392
241356	297580
241356	299890
241356	305640
241356	310176
241356	362986
241356	364063
241356	386010
241356	395381
241356	398273
241356	407036
241356	418888
241356	434585
241356	435893
241356	450453
241356	463432
241356	496165
241356	517514
241357	241358
241368	384611
241373	241374
241377	241378
241377	320392
241378	320392
241381	241382
241387	241388
241387	328260
241388	328260
241397	241398
241397	391375
241398	391375
241407	241408
241413	241414
241413	302189
241413	302190
241413	311969
241414	302189
241414	302190
241414	311969
241416	241417
241418	241419
241426	241427
241426	299659
241427	299659
241433	435044
241436	341952
241449	241450
241460	420159
241460	420160
241466	318399
241470	241471
241485	310430
241488	241489
241490	241491
241496	241497
241496	469506
241497	469506
241500	241501
241502	241503
241507	405091
241509	241510
241519	250170
241519	356225
241529	241530
241534	241535
241534	384144
241535	384144
241537	241538
241539	241540
241541	339690
241544	241545
241546	251383
241546	305594
241546	446493
241551	282997
241553	433203
241558	241559
241560	241561
241560	334064
241561	334064
241562	241563
241567	365538
241575	253784
241575	253785
241575	291867
241590	349534
241599	509316
241615	241616
241617	241618
241624	245238
241624	337427
241624	475587
241629	241630
241631	269707
241640	241641
241644	253584
241644	381739
241644	439173
241652	241653
241654	241655
241656	241657
241656	251127
241657	251127
241660	360961
241660	377988
241662	241663
241664	291055
241664	327910
241664	327911
241667	241668
241667	280260
241667	426192
241668	280260
241668	426192
241676	338364
241689	241690
241695	241696
241703	241704
241718	241719
241723	241724
241726	260515
241726	260800
241726	260801
241733	241734
241740	241741
241746	241747
241754	241755
241763	241764
241772	241773
241774	241775
241776	241777
241790	241791
241790	419707
241791	419707
241802	241803
241830	530230
241831	241832
241837	241838
241839	242125
241842	241843
241844	357943
241866	241867
241879	241880
241881	307975
241881	327863
241881	408965
241882	241883
241884	241885
241884	288841
241885	288841
241886	241887
241888	241889
241888	338640
241889	338640
241900	241901
241903	241904
241907	241908
241910	241911
241921	391037
241937	241938
241940	269623
241948	279710
241948	300068
241955	241956
241968	244029
241980	241981
241986	241987
242002	242003
242005	242006
242007	358075
242013	242014
242016	492858
242019	250404
242021	242022
242027	242028
242042	242043
242049	242050
242059	242060
242065	242066
242070	242071
242075	242076
242077	242078
242082	517536
242089	242090
242091	242092
242095	242096
242102	332320
242102	332321
242102	462830
242102	462831
242114	242115
242124	500066
242126	242127
242133	460494
242137	502830
242154	242155
242154	254812
242154	279554
242154	323656
242154	333006
242154	359352
242154	373535
242154	373536
242154	386552
242154	387467
242154	472363
242155	254812
242155	279554
242155	323656
242155	333006
242155	359352
242155	373535
242155	373536
242155	386552
242155	387467
242155	472363
242157	315009
242157	345634
242157	442667
242167	336827
242178	268219
242178	268220
242186	242187
242186	347494
242187	347494
242190	251425
242190	412437
242190	516927
242191	242192
242197	284390
242197	320550
242197	506372
242204	242205
242206	285963
242206	300562
242208	242209
242217	335642
242225	242226
242232	295864
242233	242234
242238	242239
242238	298012
242239	298012
242256	285780
242256	285781
242263	242264
242271	242272
242280	242281
242280	507003
242281	507003
242282	242283
242292	354997
242292	354998
242296	242297
242308	242309
242308	487128
242309	487128
242312	242313
242332	242333
242334	242335
242334	439911
242335	439911
242339	354324
242343	242344
242360	242361
242375	242376
242378	242379
242397	242398
242408	242409
242410	242411
242422	267104
242422	427474
242427	242428
242429	242430
242438	242439
242438	275663
242439	275663
242442	349824
242448	242449
242448	354761
242449	354761
242454	242455
242460	242461
242465	242466
242465	342682
242466	342682
242477	242478
242486	273321
242486	391415
242494	358557
242494	512579
242499	242500
242516	242517
242516	404769
242516	467064
242517	404769
242517	467064
242519	266785
242520	242521
242527	302619
242527	306510
242527	322282
242528	253931
242528	263781
242528	263782
242533	242534
242533	437391
242534	437391
242541	242542
242547	388949
242556	242557
242556	284437
242556	427727
242556	434847
242557	284437
242557	427727
242557	434847
242558	242559
242558	361419
242559	361419
242566	242567
242572	318892
242576	242577
242578	242579
242585	242586
242593	384126
242594	242595
242596	242597
242598	242599
242603	390859
242606	242607
242611	242612
242613	242614
242620	242621
242622	242623
242622	284545
242623	284545
242630	242631
242634	242635
242652	242653
242666	395682
242668	435924
242681	410065
242702	256038
242702	448247
242706	242707
242706	415029
242707	415029
242709	242710
242720	308955
242732	242733
242741	330006
242751	242752
242756	242757
242775	242776
242778	518235
242783	242784
242799	389952
242809	332480
242821	242822
242823	242824
242826	242827
242828	242829
242834	242835
242840	242841
242843	242844
242846	242847
242846	261579
242847	261579
242859	242860
242863	242864
242867	402186
242867	442184
242867	461448
242870	319762
242873	242874
242886	242887
242890	242891
242893	242894
242897	242898
242901	242902
242909	242910
242911	319411
242913	242914
242916	376721
242918	242919
242922	242923
242936	242937
242941	434458
242946	242947
242955	242956
242961	489789
242965	242966
242973	305782
242975	242976
242980	242981
242980	294530
242981	294530
242985	242986
242985	399161
242986	399161
242989	242990
242995	242996
242995	306511
242996	306511
243003	243004
243003	290903
243004	290903
243005	243006
243005	352648
243006	352648
243010	243011
243015	243016
243019	534248
243027	243028
243039	243040
243046	243047
243061	502714
243066	243067
243073	243074
243073	293685
243073	293686
243074	293685
243074	293686
243075	243076
243075	317356
243075	431508
243076	317356
243076	431508
243077	243078
243082	243083
243082	476052
243083	476052
243085	373317
243086	243087
243091	527332
243092	243093
243092	334474
243093	334474
243096	243097
243096	378385
243096	407992
243097	378385
243097	407992
243099	243100
243101	323280
243115	243116
243117	339362
243121	243122
243121	316963
243122	316963
243137	243138
243144	243145
243147	243148
243149	243150
243180	243181
243197	243198
243205	243206
243209	243210
243211	243212
243225	243226
243240	332383
243247	243248
243256	243257
243268	243269
243273	243274
243279	243280
243279	449380
243279	449381
243280	449380
243280	449381
243283	243284
243287	243288
243292	390867
243294	504913
243296	263312
243296	393959
243296	402115
243296	402116
243296	420414
243297	243298
243301	243302
243304	243305
243316	243317
243318	243319
243318	310207
243318	410223
243318	506697
243319	310207
243319	410223
243319	506697
243326	243327
243330	389697
243330	416055
243330	416056
243330	481193
243333	243334
243335	243336
243347	243348
243349	243350
243358	243359
243360	243361
243377	243378
243385	307086
243408	243409
243413	340528
243416	243417
243425	243426
243425	299155
243426	299155
243427	243428
243441	243442
243441	459260
243442	459260
243449	243450
243449	287374
243449	287375
243449	329809
243450	287374
243450	287375
243450	329809
243469	243470
243471	243472
243482	336758
243482	350469
243487	243488
243501	431178
243506	305984
243506	474799
243522	243523
243522	518035
243523	518035
243531	243532
243531	283544
243532	283544
243540	243541
243540	273854
243540	273855
243541	273854
243541	273855
243558	329028
243558	329029
243559	243560
243559	266923
243560	266923
243567	243568
243571	533905
243579	243580
243582	243583
243582	410136
243583	410136
243591	520756
243599	243600
243601	243602
243601	372261
243602	372261
243603	255771
243618	243619
243625	243626
243627	243628
243637	243638
243648	316113
243651	374814
243659	243660
243670	506108
243676	243677
243679	243680
243688	243689
243698	268611
243701	243702
243705	301483
243705	443377
243707	270625
243707	298188
243711	243712
243718	243719
243718	259107
243719	259107
243724	291253
243724	292290
243724	472479
243725	243726
243725	386370
243726	386370
243727	243728
243735	458720
243743	243744
243755	272666
243760	245144
243760	347848
243767	243768
243767	261464
243767	345951
243767	345952
243768	261464
243768	345951
243768	345952
243772	321130
243775	243776
243777	324257
243777	357555
243777	388715
243777	408626
243783	243784
243798	243799
243803	243804
243815	243816
243819	243820
243819	258034
243820	258034
243822	243823
243828	243829
243828	285008
243828	298531
243829	285008
243829	298531
243858	243859
243868	243869
243870	243871
243870	418981
243871	418981
243876	243877
243876	383936
243877	383936
243886	243887
243892	243893
243902	243903
243910	356965
243919	299540
243934	243935
243936	260486
243944	243945
243971	243972
243981	243982
243981	278641
243982	278641
243983	243984
243985	243986
243988	243989
243988	480352
243989	480352
243997	243998
244008	244009
244020	244021
244027	244028
244036	266448
244036	298450
244036	453482
244036	513101
244049	244050
244049	286472
244050	286472
244051	244052
244057	244058
244061	244062
244061	364507
244062	364507
244073	244074
244078	244079
244080	244081
244080	299744
244080	317298
244080	317299
244081	299744
244081	317298
244081	317299
244088	322467
244088	523636
244092	251064
244092	532682
244098	244099
244108	244109
244115	385601
244127	251714
244127	266092
244131	395678
244131	494846
244131	513395
244131	513396
244132	244133
244135	371691
244135	489222
244142	244143
244142	317830
244143	317830
244144	244145
244147	506450
244152	244153
244156	244157
244158	244159
244163	244164
244175	324165
244175	324166
244186	244187
244199	244200
244212	244213
244214	244215
244226	244227
244226	265766
244227	265766
244238	244239
244264	244265
244264	289625
244265	289625
244267	244268
244272	408228
244272	408229
244272	413706
244272	431342
244272	431343
244272	449532
244272	490187
244272	516359
244272	516360
244273	244274
244275	244276
244279	244280
244286	244287
244288	396049
244290	244291
244300	244301
244300	474637
244301	474637
244302	244303
244302	428420
244303	428420
244313	493198
244317	469416
244322	244323
244322	287731
244323	287731
244343	244344
244345	328693
244357	291037
244357	339128
244364	244365
244364	246133
244365	246133
244370	277651
244380	514790
244402	244403
244408	253381
244412	318406
244429	246138
244430	428538
244441	259826
244444	467724
244453	244454
244453	368604
244454	368604
244490	252398
244491	275782
244491	341311
244491	344315
244491	348455
244491	358637
244491	504042
244503	244504
244514	244515
244514	474175
244515	474175
244521	244522
244532	244533
244535	248563
244535	275499
244535	313775
244535	331448
244537	331051
244542	244543
244558	244559
244563	244564
244565	244566
244570	274864
244570	275268
244570	315220
244570	375989
244584	398413
244584	429963
244588	442528
244603	244604
244605	244606
244605	251859
244606	251859
244621	244622
244623	244624
244630	360058
244633	244634
244635	244636
244642	244643
244647	244648
244649	244650
244658	244659
244665	244666
244667	244668
244673	244674
244675	336367
244675	349005
244675	425820
244675	483143
244677	244678
244677	437503
244678	437503
244680	244681
244680	516896
244681	516896
244688	244689
244692	244693
244692	482540
244693	482540
244696	244697
244696	340563
244697	340563
244700	244701
244702	244703
244714	435446
244715	244716
244717	244718
244721	244722
244723	352343
244723	398379
244724	304390
244724	342423
244736	244737
244736	438070
244737	438070
244744	385572
244747	265296
244750	244751
244750	307149
244750	307150
244751	307149
244751	307150
244754	244755
244754	244928
244755	244928
244762	244763
244764	244765
244769	244770
244777	244778
244781	510359
244787	244788
244791	244792
244795	244796
244802	413753
244805	244806
244809	244810
244811	244812
244811	253699
244812	253699
244813	244814
244815	244816
244820	244821
244822	244823
244825	244826
244832	382222
244839	244840
244841	244842
244856	297219
244863	244864
244863	268162
244864	268162
244867	244868
244899	323747
244901	244902
244906	321094
244907	244908
244907	313581
244908	313581
244911	284482
244911	284483
244912	244913
244916	244917
244920	244921
244926	244927
244926	478399
244927	478399
244930	305247
244954	244955
244965	244966
244967	244968
244972	244973
244978	244979
244983	244984
244995	244996
245003	245004
245007	245008
245014	245015
245027	245028
245027	275218
245028	275218
245030	245031
245036	316632
245036	330859
245042	245043
245042	297465
245042	422127
245042	501407
245043	297465
245043	422127
245043	501407
245049	245050
245056	464825
245058	245059
245058	330679
245059	330679
245073	255700
245073	283794
245078	245079
245092	245093
245097	410012
245097	441110
245110	402867
245111	245112
245111	411799
245112	411799
245113	329072
245130	248049
245130	266804
245134	384669
245137	279091
245137	517471
245144	347848
245145	245146
245163	311624
245174	388892
245175	245176
245175	497211
245176	497211
245182	351262
245182	431793
245184	245185
245188	313365
245189	245190
245193	270469
245196	245197
245201	245202
245201	286367
245202	286367
245205	383712
245205	439181
245206	245207
245212	245213
245225	245226
245233	245234
245238	337427
245238	475587
245244	387907
245252	245253
245261	272740
245261	333881
245261	474550
245261	507918
245261	514817
245268	245269
245273	249460
245273	358871
245273	358872
245278	245279
245278	316823
245279	316823
245301	245302
245301	433590
245302	433590
245304	245305
245304	298731
245304	315066
245305	298731
245305	315066
245306	384161
245310	245311
245324	245325
245334	245335
245342	245343
245344	245345
245349	373355
245349	437803
245349	437804
245349	518215
245354	315591
245360	413904
245361	361042
245361	384072
245362	245363
245362	319499
245363	319499
245370	245371
245374	245375
245385	245386
245387	245388
245393	245394
245397	245398
245399	245400
245403	245404
245405	332353
245409	245410
245413	412708
245414	263823
245414	268627
245414	279647
245414	333228
245414	366466
245414	424208
245414	439826
245415	245416
245415	391957
245415	431631
245416	391957
245416	431631
245417	248195
245418	245419
245418	419055
245419	419055
245423	260750
245434	335912
245437	450706
245438	245439
245447	245448
245450	245451
245453	245454
245453	328317
245454	328317
245458	245459
245460	402317
245469	245470
245479	433868
245489	245490
245492	245493
245495	245496
245506	245507
245508	245509
245508	348077
245509	348077
245511	513433
245518	245519
245551	473583
245552	245553
245556	245557
245564	245565
245576	287417
245576	333472
245576	333473
245580	279551
245591	272831
245591	276725
245591	280380
245591	304867
245591	330072
245591	330073
245591	354059
245591	377825
245591	392205
245591	413133
245591	420304
245591	461239
245591	476213
245591	506904
245591	517898
245591	537464
245602	245603
245610	245611
245612	245613
245618	245619
245622	245623
245628	245629
245644	442829
245648	245649
245654	245655
245654	492520
245655	492520
245657	245658
245659	245660
245671	245672
245675	245676
245677	245678
245690	272862
245691	253369
245691	264198
245691	268447
245691	280254
245691	315974
245691	331619
245691	334420
245691	478706
245692	304520
245698	344397
245698	360022
245708	245709
245708	256279
245709	256279
245723	434258
245727	284256
245727	326823
245727	367398
245735	272625
245736	245737
245738	245739
245740	245741
245744	245745
245744	382764
245745	382764
245747	379052
245757	245758
245759	245760
245761	283672
245766	450248
245776	245777
245776	508019
245777	508019
245785	245786
245807	245808
245813	347404
245813	393588
245813	393589
245813	456168
245813	485800
245813	493990
245816	245817
245834	472390
245856	245857
245871	245872
245876	289066
245887	245888
245897	245898
245904	310298
245904	369888
245921	348637
245937	245938
245941	245942
245960	245961
245968	245969
245968	310203
245969	310203
245970	245971
245980	375632
245980	532630
245981	245982
245995	245996
246005	246006
246013	303006
246021	246022
246041	246042
246045	246046
246054	246055
246057	246058
246057	248430
246057	282423
246058	248430
246058	282423
246066	246067
246070	246071
246078	246079
246083	246084
246099	246100
246101	246102
246105	249008
246105	249009
246105	268373
246105	383839
246105	383840
246105	384993
246105	524905
246110	246111
246115	282410
246129	246130
246129	531437
246130	531437
246141	246142
246143	246144
246150	506118
246156	246157
246164	246165
246175	246176
246181	246182
246192	246193
246195	320540
246195	358289
246198	343102
246206	246207
246210	246211
246235	246236
246243	252752
246243	252753
246244	428376
246247	385074
246253	246254
246267	246268
246271	247212
246271	533394
246284	246285
246286	358463
246291	253050
246294	279599
246294	279600
246294	286958
246295	246296
246295	269709
246295	278240
246296	269709
246296	278240
246305	246306
246314	428985
246316	284063
246316	296936
246316	326725
246316	349370
246316	489226
246321	246322
246323	246324
246330	246331
246334	486496
246336	246337
246359	309529
246359	313111
246362	246363
246376	246377
246387	266447
246394	246395
246405	246406
246405	414597
246406	414597
246421	286055
246431	292304
246432	246433
246447	534366
246448	286262
246454	246455
246454	418801
246454	506184
246455	418801
246455	506184
246457	344338
246457	426843
246465	360683
246465	360684
246466	246467
246468	246469
246494	246495
246504	246505
246515	376992
246515	487098
246526	310424
246535	246536
246546	246547
246548	316676
246559	246560
246577	282099
246577	297658
246581	246582
246591	246592
246597	246598
246597	348870
246598	348870
246602	246603
246610	246611
246610	364289
246611	364289
246612	246613
246620	255322
246620	255323
246623	256326
246627	246628
246631	246632
246635	246636
246648	246649
246650	246651
246650	280746
246651	280746
246653	260986
246654	246655
246669	246670
246679	246680
246696	246697
246700	246701
246709	297643
246712	246713
246718	264858
246718	274684
246723	428729
246725	246726
246742	246743
246746	246747
246748	246749
246754	498080
246761	246762
246767	246768
246767	504339
246768	504339
246771	246772
246771	259600
246771	315992
246771	315993
246772	259600
246772	315992
246772	315993
246782	246783
246813	401717
246819	246820
246830	246831
246832	246833
246832	411343
246833	411343
246842	246843
246844	246845
246844	431927
246845	431927
246847	246848
246851	246852
246851	311287
246851	311288
246852	311287
246852	311288
246855	274434
246861	246862
246864	246865
246864	267179
246865	267179
246867	246868
246867	388610
246868	388610
246870	246871
246874	246875
246878	246879
246878	328819
246879	328819
246884	380803
246896	246897
246898	246899
246915	289923
246927	246928
246934	471671
246935	246936
246937	246938
246940	246941
246945	345078
246945	489065
246950	405799
246954	246955
246970	297683
246972	246973
246977	246978
246980	481326
246992	246993
246999	247000
247004	318760
247004	349230
247010	247011
247010	359946
247011	359946
247014	247015
247026	247027
247029	446129
247032	247033
247036	286342
247042	247043
247045	247046
247047	247048
247051	247052
247051	273985
247051	374114
247052	273985
247052	374114
247055	247056
247058	397349
247061	253606
247061	253607
247064	247065
247066	247067
247071	247072
247071	277199
247072	277199
247073	247074
247079	247080
247081	247082
247081	299876
247082	299876
247087	247088
247089	276537
247103	247104
247105	347401
247111	247112
247121	247122
247123	336517
247126	247304
247127	247128
247131	247132
247131	486221
247132	486221
247155	247156
247157	247158
247157	333940
247158	333940
247159	247160
247159	435225
247160	435225
247161	352258
247165	247166
247180	247181
247182	247183
247182	371759
247182	371760
247183	371759
247183	371760
247184	247185
247189	295742
247204	247205
247212	533394
247234	247235
247245	247246
247245	329648
247246	329648
247247	247248
247249	247250
247256	483565
247257	423968
247274	247275
247274	464793
247275	464793
247281	299342
247281	337635
247288	247289
247293	411181
247294	247295
247298	247299
247306	247307
247310	247311
247310	413307
247311	413307
247322	260780
247322	356383
247328	247329
247332	247333
247332	452141
247333	452141
247338	247339
247338	516367
247339	516367
247340	247341
247356	247357
247365	474628
247372	247373
247379	306965
247379	414197
247387	383442
247399	247400
247404	247405
247408	247409
247432	413295
247435	247436
247450	247451
247452	247453
247458	247459
247458	352718
247458	466337
247459	352718
247459	466337
247468	247469
247498	526420
247507	360494
247533	247534
247533	304610
247533	304611
247533	306393
247534	304610
247534	304611
247534	306393
247535	247536
247537	267915
247540	247541
247546	247547
247546	376062
247547	376062
247558	247559
247561	247562
247563	247564
247570	256872
247570	450799
247573	247574
247598	247599
247602	247603
247604	247605
247616	247617
247620	247621
247622	247623
247622	364698
247623	364698
247625	247626
247641	247642
247641	254198
247642	254198
247645	247646
247659	247660
247667	247668
247672	247673
247676	249062
247676	270979
247677	247678
247677	274101
247678	274101
247679	247680
247701	247702
247711	429617
247711	534533
247711	534534
247712	443434
247714	247715
247714	394432
247715	394432
247724	346574
247725	292913
247725	360020
247725	360021
247726	276416
247726	325925
247726	328327
247726	328328
247729	247730
247735	247736
247744	486563
247744	505844
247746	247747
247746	249984
247746	249985
247746	326038
247746	359388
247746	418302
247746	444115
247747	249984
247747	249985
247747	326038
247747	359388
247747	418302
247747	444115
247752	470115
247755	247756
247761	247762
247764	247765
247773	356015
247774	247775
247782	247783
247784	247785
247804	276677
247823	312079
247823	312080
247826	247827
247828	312852
247833	247834
247835	247836
247839	247840
247841	247842
247846	315213
247846	315214
247850	247851
247854	247855
247869	247870
247871	247872
247871	396821
247872	396821
247873	247874
247875	288607
247879	399967
247879	455279
247879	457220
247881	269391
247881	284311
247886	292160
247886	383177
247894	247895
247908	401781
247909	247910
247915	459662
247918	420996
247921	264646
247921	283782
247921	294875
247921	297469
247921	298298
247921	299553
247921	400360
247921	423765
247921	424652
247921	424653
247921	441054
247921	461066
247921	461067
247921	521387
247926	247927
247928	247929
247944	247945
247944	304368
247945	304368
247952	247953
247956	247957
247956	437337
247957	437337
247961	247962
247969	247970
247969	464646
247970	464646
247981	299143
247982	247983
247989	288142
247989	300509
247989	312495
247989	312898
247989	335646
247989	339489
247989	391451
247989	451788
247989	472266
247989	475056
247989	512812
247989	535899
247995	341407
248027	431111
248032	248033
248049	266804
248052	338207
248054	248055
248054	400183
248055	400183
248060	506005
248062	248063
248062	253779
248062	357872
248063	253779
248063	357872
248069	248070
248077	248078
248083	248084
248095	248096
248098	248099
