qid1	qid2
138134	68431
302053	302054
4044	7707
18420	254812
26913	394505
292877	297368
108331	268373
102929	7766
229844	53648
254400	455312
141129	34022
100757	250964
102604	102605
10321	24471
144082	289758
142692	142693
49438	524812
144661	37303
10906	131887
203320	253811
498463	498464
20542	77414
104333	16053
12456	67204
153008	153009
25976	38958
122072	44092
32924	78586
257082	81759
236738	374105
267687	96148
432085	432086
426271	426272
11092	227601
45413	47578
148082	162408
312536	8885
532025	532026
163624	35932
336504	351588
177966	41470
195244	195245
201719	221012
64519	64520
30021	376998
101057	101058
246406	414597
32837	32838
125135	401150
120515	34654
162161	188697
174	67712
24396	66153
58644	67204
174896	204203
101999	39819
71159	8969
161114	204410
100272	156273
2264	306595
12303	135463
36947	8886
353929	353930
107530	17360
145489	4044
19119	93139
382440	44022
155954	43501
3624	72436
197387	334420
14361	15732
42017	598
113433	113434
136896	197922
378692	378693
202026	217019
124704	6802
169570	182421
196777	27692
28271	45446
55894	55895
12350	68309
318892	6581
22680	356186
291994	76194
30834	90634
1449	87792
42593	62201
195341	6104
42868	42869
10041	8886
122986	206491
78939	78940
27119	56684
426362	426363
109124	84698
34456	57706
136255	22072
19396	8801
116699	250081
156431	21963
10996	70563
27331	7445
41669	85165
27062	33881
10563	435893
223947	322729
22064	4446
24989	5876
42041	50784
342104	396010
83688	83689
120150	168906
146547	64674
41625	5913
16490	178041
1708	89972
24462	296936
426643	529632
26511	48898
136896	79487
11591	94449
242088	86787
177746	439908
19396	6312
450019	450020
4250	85811
120650	76010
16346	24862
217106	396431
331739	331740
10859	384744
517383	517384
341342	42092
498920	74731
157977	162765
449023	449024
226715	46056
101753	1966
14875	31084
5877	8040
189654	420663
232941	270966
269830	269831
489917	489918
282774	282775
215801	294073
125871	349449
367343	367344
34348	42034
2933	71880
27408	354173
440984	81794
23786	67597
312356	350467
276403	28091
118125	62432
16787	4071
179012	66854
267914	85817
59466	59467
400568	58948
51654	5259
496488	496489
13130	154964
29169	458478
101399	73458
374106	374107
124653	446289
17437	42587
118831	21574
117302	287273
47507	93414
44164	44165
119861	54816
165576	484436
355173	355174
16126	18569
171256	79487
15731	99695
34524	46198
137011	57048
171972	33565
112180	45535
145465	179345
142299	56615
18841	74298
267690	355564
10336	355558
38362	80301
107298	28305
260483	390427
165979	49876
101737	155948
157053	262131
155005	58690
179005	5964
36500	509177
2322	45446
182618	92189
24397	76908
1287	138229
145570	291752
261471	261472
105596	67518
132336	90614
206435	69051
2741	314527
229595	7134
421073	6070
2893	53120
197387	73544
20333	86079
28271	38296
15098	89119
12252	158000
122496	31481
19270	52025
30621	7975
391471	391472
189819	62741
422495	422496
32700	436351
42586	47480
305640	41598
329301	377233
147121	322204
18892	288301
112991	511375
11175	122585
76678	8569
113449	91290
134	292482
120201	143891
24272	8510
102930	186712
67555	9484
435686	68334
198566	7343
364171	364172
24696	55746
167403	35601
160490	309456
47792	76441
148312	89817
17275	300367
286664	43424
226198	43385
26822	57304
43471	65685
121679	207065
21513	57558
10436	13216
128121	224060
45052	73571
384744	41716
444409	444410
318621	8040
38296	43898
406493	406494
102417	378769
114134	236044
202363	220520
177471	5107
170823	59410
21831	278153
194620	51317
138561	166370
405799	4687
492687	492688
171256	80440
191934	32261
202804	360478
22217	302367
120903	3896
333998	43756
23803	48654
5278	87792
75879	75880
161227	224423
105925	364063
502756	502757
40465	410439
34681	92882
413050	461481
17761	9007
181186	181187
146	24735
274684	49318
207935	207936
287230	442735
227601	434585
10346	36871
113937	13483
292052	486797
478706	7975
322543	322544
132113	41575
41808	41809
174530	22371
302924	302925
36500	57154
200163	30021
166882	189473
24261	64335
101795	8849
15954	4250
20520	8997
227862	40065
306163	469299
344431	35449
377825	47949
14696	72620
7261	78
29701	92882
158000	3938
112150	34861
185226	21674
12956	42935
420304	9190
14071	33339
111905	65109
144619	70166
1171	64318
47507	86746
5672	7324
165873	5912
167494	60187
189819	6001
189699	225811
2675	39086
26546	351014
267132	267133
461021	461022
16686	202257
41152	87157
144896	197987
49437	57298
462212	462213
38050	6782
19199	3596
42008	55497
121547	161025
129054	24951
220443	220444
150871	443603
284132	74200
43595	9703
14927	386010
116926	62105
147591	9538
25774	25775
462830	462831
355568	355569
25820	86522
43315	65205
112302	42485
55281	78899
80722	83628
199524	82224
237283	79778
319456	319457
341138	9471
11104	317152
208538	336827
56957	56958
2559	7708
118120	353466
279385	58427
41977	97567
46731	67767
4396	480479
224005	224006
10796	7016
1933	2323
112154	29061
119091	22371
112252	87797
1183	19546
13373	3544
310321	310322
20203	58059
64674	69708
15414	24260
13373	358637
1978	330192
42640	53802
235047	364319
100300	49800
331461	38358
428342	428343
161013	20542
404612	4905
24471	53632
470083	64509
185894	533192
135615	403781
185260	71395
183615	261990
118125	227601
12341	257258
349299	525700
131692	382958
11186	204839
10720	3784
259039	5712
120717	52025
322396	322397
64362	68373
235699	60781
18420	19980
70786	70787
177967	41470
17761	46237
173727	37706
126883	356753
10728	131192
134237	80153
170110	283669
51895	51896
10330	62432
151122	293118
106903	214184
117231	24584
3596	37175
52290	52291
381300	94729
121115	17210
30674	57440
191075	434326
429963	55038
192776	231818
39062	48659
294646	294647
39353	45413
41646	491370
13581	13582
40982	41484
36876	47329
28896	28897
164869	443894
19269	20805
30554	75917
147595	28270
10538	313763
63168	87132
43605	9037
71159	7855
207222	429374
281569	281570
107009	76909
222696	678
116689	434851
427305	493406
263312	402116
62432	9036
16638	38888
15003	29876
503155	503156
393449	405957
122824	122825
395329	491906
38359	397227
24717	3152
147595	21807
1305	25854
11264	39426
5058	7148
146328	164733
139123	417059
16053	87587
148071	389035
24862	86522
202257	22360
408626	91973
138598	64233
310352	345923
1374	18345
136017	139296
11397	270268
5663	69862
100364	235245
17160	35032
17868	385565
382665	426865
278451	42514
250370	387971
158805	158806
121770	42259
65790	96786
356100	58427
46056	91511
128121	173829
17456	19199
18681	18682
214327	22360
73487	91597
10437	181662
477272	503194
55854	80992
53632	9171
313390	313391
8002	8003
238993	274590
10280	30765
310584	310585
44538	74375
199650	286883
5964	85957
311401	8808
352314	51255
150554	45692
413133	420304
11092	386010
43857	94752
4114	98493
5449	5664
157995	208369
6929	8969
242186	347494
12304	43097
143	462802
111905	8685
240601	98263
5166	6992
18531	37169
11521	421073
19139	359479
486092	486093
57340	68718
231940	231941
148548	311972
2986	3939
121385	129058
21573	36669
24793	525
22790	22791
148345	148346
128714	74297
517410	517411
285483	94884
391176	63784
123571	43493
146547	36152
198906	27337
19547	28736
109828	89486
219324	219325
248261	68264
355969	78567
11512	7721
13723	169985
35737	48134
1810	4039
332303	441518
260064	459322
136874	191129
295023	79725
394694	394695
17456	7445
11502	11503
13689	93414
373874	373875
135984	66031
156484	37007
28133	364063
334310	72039
24963	253662
67974	95017
58696	77272
275782	2893
87182	96282
311483	311484
197292	80767
483746	483747
105922	34903
11877	176844
265312	357144
46902	56440
137739	51475
6740	98770
158000	384744
20204	2929
102930	40867
46798	46799
113783	53203
226437	91408
208801	363158
58208	65829
452850	452851
25160	72573
10796	33427
192396	7171
166638	64064
13249	29371
96148	96149
48230	82556
60503	69079
103598	6028
168095	75652
418321	418322
204524	75917
137113	94794
28462	3420
405527	405528
114788	188387
570	88918
23355	8461
160815	160816
5278	598
1977	9874
11175	24607
117180	14361
127122	351918
145914	9036
153174	294368
24570	519783
534020	9258
240163	367829
4944	94555
126397	318621
41597	8041
8887	96994
209629	209630
118352	12591
27891	5792
304061	524303
59586	8506
382631	382632
132113	5718
3595	7446
21536	32831
311401	47811
292371	324985
147543	147544
39373	78441
226697	9456
484873	484874
19399	82970
2438	55435
107637	11033
10524	89547
310874	88919
307149	64069
172820	172821
395811	395812
163078	265567
365197	77514
315198	474100
11521	133519
102946	102947
14958	42237
14695	158845
13142	35962
347168	82945
13049	134237
10215	6802
482340	69279
279554	64362
156092	64955
101258	160938
148917	198910
15309	46047
182441	507408
21009	7918
374273	41147
394711	68733
100321	150015
14287	42237
110520	197657
111301	14695
370751	9038
60135	60136
94658	94659
126461	367126
112372	25038
376566	44239
182618	27841
149119	149120
234882	39648
12304	30048
363645	363646
262455	334786
25172	394168
254282	74655
4250	71508
14317	178056
479455	479456
167858	27083
259509	28908
7446	9899
57541	6103
450258	450259
285120	285121
229918	39664
100968	94710
18738	2607
16786	17303
83759	957
37340	386552
154413	87541
220445	44240
105883	37759
142869	14811
10906	211635
226315	226316
127607	262193
214631	264840
146101	8283
414172	414173
171147	171148
387467	41624
9633	9634
254282	38362
122548	63452
169659	20530
11882	15784
115285	138592
178041	35301
81450	85780
224644	224645
178210	41569
19500	517514
36481	74224
107492	65850
412621	412622
215273	303161
136132	167148
182199	346579
240207	240208
364063	7446
33604	33605
135589	48609
301524	4023
211169	302246
28922	68206
112302	42484
2967	2968
56015	8847
18287	54836
69224	72933
470708	470709
17456	69079
882	883
324064	324065
4044	60503
216892	419511
94736	94737
280841	50835
190535	211635
49350	79955
1772	7088
55149	55150
17743	43474
117844	84548
294013	93013
18918	29715
35905	455112
173509	45918
30476	30477
196511	426141
46331	46332
185594	65309
58838	58839
27662	33632
420574	70320
237131	4638
101260	167858
51256	51257
355712	355713
144512	241519
14288	197922
233688	367966
156371	63934
110821	359479
36776	455112
277944	60504
240601	37620
17437	2567
27839	27840
337040	337041
41625	81588
33636	36054
146414	146415
107426	107427
403860	8619
2025	237164
176974	97538
29716	305582
294919	294920
20568	20860
178351	41654
10737	10738
133237	158200
106489	36822
118147	118148
525700	67162
221886	221887
172115	172116
15414	264198
343365	65437
10336	212841
127410	56602
13714	148578
4628	49725
25988	462483
29627	316379
341939	353230
308339	8101
374134	391145
24173	297597
161867	161868
32924	78670
49460	65295
472292	59592
207959	207960
134192	519222
28735	76210
67118	84987
452838	452839
15767	5122
101993	86995
47950	6577
268900	52610
302619	58082
202295	202296
57114	57115
151373	21524
132311	132312
534333	534334
2605	30947
211328	211329
124039	74374
130098	440457
20010	41598
244272	431342
4446	54444
122694	52744
392090	392091
14767	54894
277284	54254
16031	77025
25923	274684
247274	247275
186716	335628
186712	37169
17159	35032
20941	74660
347565	54834
288301	8619
28063	60210
187562	187563
288515	288516
185114	2764
10523	129972
10820	345024
336447	336448
235647	281665
29359	58460
145914	27331
108418	35853
239831	239832
61179	7976
424054	475224
184984	47923
21009	77414
219401	97666
218921	218922
25284	282430
395280	395281
492472	52952
33872	342993
92546	92547
171287	188263
20223	75531
12009	13587
340141	511375
372720	85284
237164	333006
206408	21013
23300	257082
33833	4040
191323	191324
439305	439306
6443	84258
352681	352682
257477	257478
27228	27229
493597	493598
24862	68431
117767	48897
111430	94881
43840	57561
4903	60187
126313	40053
36435	456661
10204	84397
55706	72591
393589	8730
27082	297580
14761	268627
228845	60883
15547	55530
21920	521282
456195	463844
39243	63215
185691	22295
281074	337430
14490	4265
281313	281314
159020	56762
116125	168740
4478	84081
206344	47231
20342	5122
111905	9899
19115	25976
3544	5449
125230	125231
15413	24437
14313	36426
146547	80440
82330	87792
142096	171045
191334	440248
16065	240809
139223	139224
121510	62432
45282	9519
288913	428834
1961	55974
107987	44496
167858	398273
168816	411480
393376	471107
106031	106032
39332	5746
512656	512657
435285	435286
123836	145489
105989	170978
119275	151628
10495	5313
267584	382739
104854	291490
216828	216829
105410	42017
108331	524905
105883	966
178210	56847
126866	98562
333006	43413
35414	48654
292392	60504
359304	94229
118125	14695
42810	7295
11788	290859
454744	454745
286252	286253
118125	137496
158955	158956
49460	62858
137217	359352
119386	47051
115459	362986
100718	100719
100172	54440
106710	355926
48560	5510
159480	210164
341311	4368
413666	413667
134460	49783
26187	5902
525409	525410
207717	56706
292284	426383
104737	26116
121064	39452
109312	163218
182287	22703
408228	85227
435199	435200
263047	263048
37921	54444
24142	359479
15309	15953
100238	38395
383681	383682
187155	42810
153098	82630
375349	375350
59385	85165
294296	294297
126209	126210
249237	249238
24717	56614
38626	38627
30554	69079
113583	5902
27696	348993
13756	142825
178040	7918
37921	6748
202257	397227
253880	422665
196139	196140
135985	64259
290860	44780
377215	40867
159124	61062
25853	57558
11012	54820
13059	23588
271557	7855
176811	18753
246526	310424
224833	90853
13736	80194
24092	81926
33031	52318
114804	27082
48440	81926
3857	68206
127814	46898
410782	410783
131076	13908
13049	407036
73039	73040
288991	36624
80153	9826
107328	267026
2985	376998
236942	337117
199885	24395
324000	61027
20417	20418
16714	23112
15547	7707
12771	1693
148993	94710
98457	98458
174483	362070
17761	200163
180126	86506
1596	5902
448526	497132
152068	62406
163227	5279
489805	489806
349589	356100
202489	30030
1171	5043
283978	9072
54267	75894
153777	195962
115459	28132
385985	385986
4446	7919
102817	25162
54419	54420
305395	305396
178041	7919
292392	8685
15823	49485
153256	455429
2389	45413
180174	265844
241173	53676
107570	129458
289245	52212
345832	345833
112180	21232
120717	4079
240469	53120
55843	643
197017	27460
107362	6741
33176	71825
48832	87289
30947	50405
315164	5025
138157	17868
39819	58058
86961	86962
14751	197502
29501	60557
260033	6679
122998	170381
289685	67409
224152	57298
32422	76977
64428	64429
244714	435446
362986	74655
134697	28817
429550	429551
472874	472875
432036	432037
152636	219914
140327	8461
176844	42620
113919	1270
268373	63682
35414	4507
116621	344678
33633	55347
18387	88350
79513	90508
155721	7256
490	5215
28941	37170
126154	397294
309900	309901
163837	192444
95097	95098
34756	98264
29063	299124
105410	2605
28299	28300
196874	9043
189585	189586
24777	89936
258517	258518
347203	68776
164396	234155
105925	35932
407979	407980
289666	294927
325758	431841
2892	4367
2566	2567
2264	306596
499861	499862
115421	460135
217775	23424
408704	48411
2509	6001
105883	2930
186075	7855
55070	5664
432605	432606
117180	30130
190332	214184
3325	374134
156371	40653
197293	50566
109489	8440
214006	4476
37175	9826
11887	26094
178040	312536
1287	33359
11233	56779
120009	201736
159405	481669
22590	391312
511573	511574
39386	94552
391891	54478
191075	191076
260919	26363
113322	36518
29178	315158
45410	498868
48766	58435
50620	77111
5057	77345
123639	40114
158886	158887
12341	214184
100500	100501
11263	60503
277550	28315
592	7378
110821	123387
178347	64064
329252	39914
17369	32858
30048	53415
219336	246813
15733	5912
36296	41625
162574	301156
6995	73768
209981	472
18857	6772
126902	74733
188264	29585
444803	56053
32233	50806
34756	35043
387816	39792
2675	2892
21996	25163
100795	11476
277695	277696
436235	436236
28020	28021
71602	7553
49732	93397
401823	407611
12966	67237
228392	228393
112586	93397
24330	326377
384870	68120
14361	51489
369888	65916
5454	5455
23696	76832
367152	367153
34953	97339
228378	34135
469648	469649
275985	275986
11397	396726
148830	373544
128187	220886
133195	38504
169957	50512
458478	8082
279349	279350
508524	508525
236835	57291
24695	56977
4447	47300
358255	363035
195280	201449
197013	249406
484854	484855
530349	530350
253369	7261
112087	59419
177706	414197
154173	95355
157560	395682
250339	319792
166559	39204
279638	407238
11476	2322
265673	396977
101916	5044
376970	376971
20564	32600
253369	315974
55773	55774
159709	159710
15843	55349
10329	24862
137072	72080
104373	145570
186032	186033
1933	40752
21980	21981
176811	245691
30069	30070
276837	276838
27209	4446
165873	18420
3419	61326
199620	199621
35414	434585
503909	503910
301483	65644
178686	35301
160667	68474
410249	410250
1933	423010
26893	26894
13677	434605
52538	52539
127004	82963
311930	311931
76011	76012
76719	76720
399894	92241
10365	11233
202834	5024
10786	10787
81764	8439
4944	81204
116189	50912
194532	485133
2264	39445
100717	7802
135985	85227
73666	91597
23954	23955
145	376998
299890	5715
172146	370854
74374	84697
463999	464000
268349	395576
147008	5609
28133	65109
120155	531719
109356	397938
27590	294514
123029	123030
54644	85126
131654	217857
40724	48346
377800	377801
407036	517514
386499	46329
168740	87432
197916	31200
124439	376878
140327	67403
32422	41625
41669	496165
72877	98746
2322	23908
23294	23295
115389	18610
11263	66410
128029	435796
354770	354771
107328	15426
131962	131963
24033	24034
13402	289722
14670	18194
174798	199510
130137	408110
145814	475056
110264	226345
3596	43784
35790	385329
274022	9183
144582	340739
137513	327881
2438	69108
331619	93413
228994	266365
1270	30195
36152	5882
152649	204969
126020	288903
376483	94189
25106	342917
20129	63452
11423	234325
64630	64631
459254	459255
163761	163762
16126	231118
103004	84951
328420	6887
396287	396288
186961	58343
27841	8377
24572	51663
98605	98606
243971	243972
34654	59657
27437	40354
161694	37653
180522	47112
11788	50591
215383	267584
515893	519275
36882	83531
362986	3794
429686	450730
19139	423210
167012	64065
14730	71020
362986	47818
105306	48102
40059	81588
133268	71759
153843	82551
5517	5518
178171	42398
467813	53941
446655	446656
22099	50270
521157	521158
185691	8301
55061	60504
408547	5908
499510	499511
42415	42416
114562	53192
295135	38864
83178	83179
40753	464913
101737	6578
11092	146730
139754	5359
10895	10896
312536	35301
156035	156036
120515	24570
334462	65400
135846	161492
249296	375038
403860	403861
38338	59942
298119	62789
211596	310202
116754	85735
139508	139509
10899	128944
106997	44317
151055	49931
133126	159624
30450	40170
100806	17135
236132	5633
20152	6897
42597	92033
13677	56336
95208	95209
66410	72620
27696	56393
295282	54064
40900	41129
25203	75682
127436	383877
96789	96790
23298	76195
77118	77119
111975	62366
402312	5622
118125	19200
324947	396552
142140	142141
17290	46891
140058	84171
182286	8535
507305	507306
133297	341509
109508	336257
48092	48093
109185	3047
1773	1774
222238	509652
133157	36823
130970	55521
20127	77
13209	230022
7325	9245
1029	142912
437176	4921
334073	400450
142825	25911
312050	57558
489	9703
305083	482229
147007	299612
294819	48936
261549	261550
525	8353
249196	92424
4044	59385
114818	15236
31646	39445
23236	28188
14719	78289
474866	78130
113321	18158
47552	95662
15733	323656
41824	64260
349299	58428
100345	7133
290649	461537
310176	66410
17754	3405
140940	9178
187488	64026
10329	75917
125452	4398
120202	392651
196596	45535
113143	125246
10682	53057
103733	103734
102535	68909
237386	237387
135521	135522
125074	125075
23753	61676
2711	86522
373536	51786
466835	466836
126766	130953
214103	259175
504005	91950
197171	418274
10562	162836
20686	99608
1373	166633
11510	242190
25162	8119
33491	71673
328211	328212
12515	14806
6001	877
140086	344285
191533	63623
164280	2277
19018	23409
83972	83973
24142	49696
179538	53675
113583	13817
108215	37599
170276	197657
142928	27033
100806	115459
260529	332959
204524	27082
15139	331120
214006	79487
486797	96994
14298	5746
88365	88366
54575	9703
21221	52640
21548	32924
348367	43092
410209	410210
30056	8510
354243	354244
208860	67015
57171	85283
203398	441965
372982	372983
307750	307751
200404	393189
23355	47300
268505	384311
48521	77272
336472	336473
126311	3663
100200	100201
149442	191817
41716	4447
61147	7261
470263	470264
346669	346670
4397	67587
11796	323799
113723	77917
30029	30030
13241	338627
144999	53294
10329	41598
42739	89936
127922	9849
112557	112558
222754	258363
22144	5015
166772	166773
123836	139754
123532	123533
181045	26885
100513	276497
59385	9172
24735	396726
325299	325300
475454	475455
26234	5745
501837	71069
41521	95135
329516	329517
151603	206349
13779	4040
187539	206224
402869	402870
219802	360228
11091	7708
117840	408611
45024	68687
444754	444755
148577	20285
280027	47384
1993	212438
46959	46960
75130	75131
250081	329000
25161	279157
324407	65477
196806	39372
105552	215898
151811	60944
252991	85678
157812	316418
113730	113731
27	472920
215538	39229
11639	330982
319	60296
53728	61649
155917	224465
151978	58323
14002	35906
105595	26259
10122	73851
54065	5656
164573	74224
15730	35239
375196	4307
12349	7166
214472	214473
27359	54065
199010	46992
112330	237297
198342	368259
158000	25911
121372	27325
388326	388327
230100	9566
11796	133426
371236	52005
461793	491370
359989	82631
179879	6781
11263	41484
11092	3595
372092	372093
61078	90628
325084	419648
312989	54602
105260	221073
518187	518188
111301	9899
19200	227601
4237	60837
130123	130124
3209	50532
24491	37111
174218	174219
140327	178040
363431	44841
210680	210681
1348	56331
17592	4977
14071	4550
11317	65603
184289	68833
252426	252427
159420	216657
25263	25264
10061	202566
246105	97973
17477	22127
18954	237297
312536	6748
39426	407036
1286	67403
163949	414226
196769	196770
27699	4703
55149	78756
4506	9036
57257	63609
126028	154703
197293	31247
14142	380676
12263	80532
121510	259519
29285	420137
68579	68580
223305	223306
2566	56216
114676	199010
330633	330634
19500	35932
306595	464913
137496	8685
354059	6578
20612	419960
14930	23786
152534	249117
81520	9661
13430	52722
309890	420997
178041	38296
145914	28133
199763	80323
119500	344978
12062	57271
144375	330615
152766	36152
508191	508192
6313	69862
84601	84602
364817	477318
276550	83747
136882	64864
210254	84929
45910	522898
17437	9874
37339	45091
176844	354054
100104	19145
237940	453898
32233	78084
3565	3566
144682	76319
424054	424055
4507	496165
138341	473354
468072	81557
460160	4818
238914	92274
157697	516367
34937	5882
103383	128661
18917	80779
145009	170110
302631	31246
129068	71468
108780	89899
10796	83500
46199	490
138287	3938
83379	83380
206555	240252
205382	443356
14828	74756
57847	90124
19434	482471
200239	4478
223689	264046
525807	525808
109699	140607
1717	34936
47990	82330
13241	172086
103452	25673
189174	189175
18953	2985
91146	91147
148107	238966
2264	40753
102305	372794
37473	93179
120860	48302
18917	234325
215008	233145
417106	92939
110842	42691
102924	94709
28974	295287
105883	967
4039	5664
332124	332125
294001	705
196599	37696
23109	23230
37916	69108
142052	325707
146556	220520
158877	345014
105925	9827
135854	72073
155895	52610
10523	137217
139262	273835
140021	146547
240009	397418
207735	60914
79840	79841
40035	40036
45052	96291
186746	186747
124704	27851
15954	99593
237936	287542
45050	533912
28536	90061
25820	9172
159405	56994
313739	494983
11507	167040
37175	3795
486510	486511
4470	84086
115912	275373
201814	306746
2322	35301
134127	134128
333781	333782
201400	201401
197867	197868
200489	7166
18953	28559
11462	97051
26695	56067
210946	220433
101963	89659
12792	21116
14958	234325
42275	58271
306185	80382
280027	4398
233333	8839
28133	69079
178041	8885
112253	158182
382604	442775
11092	5359
129919	89714
212833	76939
17595	8040
37402	37403
42016	64428
104112	38384
36152	36806
5279	599
146547	5883
289845	58038
251556	503798
208819	208820
102417	283839
348517	348518
144396	41484
472622	472623
137496	2559
133492	73666
279554	333006
64629	99896
111248	99756
58723	95774
135372	5867
458288	51796
16346	167858
31874	64628
3663	66153
117926	94245
30545	46715
10563	310176
11092	72620
113237	73159
35708	64135
24861	28722
109312	18839
67750	67751
30218	86555
187881	313742
46795	81451
407640	60747
24869	24870
45349	84535
100176	76110
267161	354054
131896	86277
26639	495742
151475	151476
450730	81136
26187	63609
177450	187086
28233	345319
236123	328611
105884	15290
111695	164647
23506	92882
90558	90559
280027	416711
240163	69708
290695	290696
371813	505631
145	1933
38068	72773
350970	350971
23593	78037
131039	48913
18954	1933
23215	4476
240809	533912
5123	526
132425	132426
155918	224465
19254	224152
13049	31712
178548	55937
19500	24861
207062	99488
204524	3595
30449	56949
9759	9760
140021	34756
152193	152194
24471	5359
193207	277364
323349	401727
172680	33293
57405	67767
514735	514736
450335	450336
166521	203790
13680	323807
38136	90485
108214	31455
100843	152766
3777	53192
264198	315974
117972	117973
216745	94625
267148	267149
440034	440035
151533	151534
122252	324257
61147	61179
481474	481475
251933	251934
26234	77805
199646	8424
23803	24861
284373	284374
20333	20537
167929	283320
4915	79986
351312	61910
149931	149932
485941	485942
27695	56393
6221	8343
18800	359781
166512	7188
223923	223924
188206	97156
167062	167063
50587	64481
316991	371144
27004	97567
34936	35043
141594	27011
32854	37921
14288	37759
196593	219297
27331	9171
43454	43455
367746	3903
432136	432137
387896	387897
13690	17109
102874	87289
384029	52468
16340	6421
233944	233945
40753	69108
23975	28174
25820	44318
18244	242190
305462	305463
37916	58460
178041	6749
112726	83530
153808	178347
252752	252753
12350	40917
472941	49342
17727	39890
200619	309965
67593	8023
236371	236372
34190	86943
138287	169735
199882	386650
163938	337903
178171	41504
235388	235389
51663	98264
126992	133781
18917	2929
138039	138040
112180	24330
519067	519068
320328	49495
170695	507286
118125	69079
127894	394128
20398	25432
173360	236832
22679	87182
1461	364671
17761	58460
25820	66256
530734	530735
107492	34756
250307	250308
48082	69079
411536	412601
166501	24142
247157	247158
107328	276550
265838	265839
275711	275712
64318	98155
136902	19047
21647	5290
359352	68373
15413	5555
177796	205382
212424	256189
113521	113522
352315	90608
101481	174690
33205	33206
1376	64428
236391	236392
276429	40320
974	975
18917	458478
101260	134237
467034	477901
375472	375473
177467	243752
169569	79531
36390	5059
488549	488550
28	34654
15139	152767
226479	237258
83234	87587
171539	62262
133466	43341
2025	81588
331120	39819
40982	88319
16089	51057
37121	64009
100795	18953
20204	23215
18858	39223
297450	55373
111905	285352
180758	180759
297580	4506
215383	76887
230980	2930
27512	42789
155657	175027
118125	66410
24572	80779
4251	69862
144317	144318
407	89059
10011	109791
182638	73750
362149	90634
207716	292865
18194	23718
25765	7975
307523	307524
32634	73576
228672	313879
235699	268900
42616	42617
261171	261172
195043	37313
343976	97623
201495	201496
11091	27082
24261	86746
250980	428444
122083	434022
5043	92145
28276	36356
475645	475646
199841	221974
450912	46402
174300	174301
2439	40046
149559	64260
37217	44301
107139	120009
10330	24862
152507	37522
26546	76887
31942	31943
194078	276381
213354	213355
169329	495957
504042	5664
11174	9190
216500	515443
55974	59997
96934	96935
132587	26547
267245	84085
116966	81877
130752	91527
1178	185894
17466	197644
18613	376600
217620	26448
344679	344680
10437	8800
395381	4506
39500	94463
124705	2438
14932	14933
11476	138229
5539	5540
84652	99803
498952	79393
5359	66256
3596	43605
114897	46791
295282	42237
146011	77017
224730	446230
19500	9900
217195	7631
2439	27209
294514	74221
231298	2929
281542	340069
27757	44461
107492	230980
133854	83233
123836	53632
84083	84084
189223	36059
176740	27371
340878	340879
125987	31298
435893	65109
313273	443484
107328	2388
159982	78705
50390	85318
101721	47703
31586	485800
30640	34450
185092	443105
294514	361380
76504	76505
15731	47792
19104	84065
323370	323371
2041	386723
15888	188264
19199	299890
37234	37235
38051	80516
13880	54267
105712	114426
11161	78228
26746	36473
331148	331149
19396	3544
106721	67409
229592	229593
174197	416711
102424	264617
18935	74220
193229	396955
111204	251714
279735	326605
21693	56440
38112	51851
187191	7632
444651	92017
254039	271167
16031	44375
14931	40724
88120	88121
59124	6979
30021	35301
267595	429424
247103	82086
32122	67130
150670	150671
254812	70278
12426	49494
5123	525
216756	312643
108004	63288
18954	56440
20931	70681
10322	27331
152916	204969
127208	524319
3724	78984
124039	306889
10473	19546
25851	2605
112330	21693
172183	173237
164702	1718
101260	99661
349948	537712
137217	43413
291557	69809
15888	171287
142978	319016
461937	461938
78093	95939
46237	495742
222215	455257
144432	69336
20607	69079
1955	1956
58664	58665
113449	410245
146968	216635
16734	200741
12591	185894
1249	46839
131557	131558
129152	55350
105925	496165
27004	42620
27699	36243
161554	62741
8074	8075
40060	81588
220004	220005
139755	55061
354272	474100
22699	75682
139232	139233
266533	266534
1448	42549
18324	460135
426171	426172
124705	30022
23587	34456
204525	80153
140681	79864
165616	165617
285352	43784
38362	395381
115345	180841
79354	89458
140327	27208
514672	514673
103245	2077
12719	53324
146973	146974
375004	53400
519858	519859
112330	19329
185691	69975
16053	28921
504795	511104
192574	372907
14313	33293
3114	355213
67597	71509
161679	52546
145489	167858
135379	36437
10702	10703
103197	288291
175852	175853
11213	24233
153230	505590
11881	55843
170444	537219
130412	63556
15045	187286
37175	60503
124781	168477
407860	8083
199771	77409
36677	4862
228452	283573
46021	92585
14696	62432
3795	43784
337184	74375
170569	8222
19138	2323
62335	76977
24735	67403
13049	204524
181134	305103
144999	4306
190472	295291
172219	7225
115373	17713
37175	418888
11767	166512
245937	245938
136901	136902
352710	487643
182760	458473
118171	25185
1934	456661
300847	427427
396419	396420
157378	157379
117096	17743
144833	144834
534583	534584
28647	50405
101260	48082
191697	225675
329315	329316
118915	61477
19138	2986
349109	349110
58576	59391
13650	14298
149559	985
12916	81433
277466	91580
116125	33922
136469	161694
54020	91500
46194	72707
120166	313739
346719	346720
4044	62432
318575	318576
294514	74220
131148	30491
228996	368798
343535	343536
473025	473026
113928	75205
106939	45314
185972	21512
12507	12508
205967	4446
107009	159
290319	576
146	2265
331223	331224
139891	8813
424911	89871
197922	54064
231739	405984
16253	4862
476213	95350
310176	7708
